SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	CDCODE_112	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	RACECAT	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH
2011	010001200874	01	0100012	00874	115	0060	BOAZ CITY	BOAZ HIGH SCH	2565932401	907 BROWN ST	BOAZ	AL	35957	1211	907 BROWN ST	BOAZ	AL	35957	1211	1	1	000	32	34.211786	-86.163919	01095	MARSHALL COUNTY	0104	0104	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	44.50	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	6	2	N	2	N	2	237	54	291	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	5	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	1	2	3	2	16	11	1	0	86	50	0	3	0	0	143	0	0	4	1	6	5	1	0	66	59	1	0	0	0	165	0	0	1	1	7	13	2	2	69	66	1	2	0	1	151	0	0	1	1	6	10	1	2	69	59	0	1	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	641	3	1	2	14	9	5	74	35	39	9	5	4	531	293	238	8	2	6	2	0	2	641
2011	010001200884	01	0100012	00884	115	0080	BOAZ CITY	CORLEY ELEM SCH	2565933254	505 MOUNT VERNON RD	BOAZ	AL	35957	3159	505 MOUNT VERNON RD	BOAZ	AL	35957	3159	1	1	000	32	34.204839	-86.175473	01095	MARSHALL COUNTY	0104	0104	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	24.50	02	03	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	5	1	1	2	N	2	209	30	239	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	176	0	0	0	0	25	22	3	0	59	62	0	1	4	0	176	1	1	0	0	25	16	4	2	50	72	2	1	1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	352	2	1	1	0	0	0	88	50	38	9	7	2	243	109	134	4	2	2	6	5	1	352
2011	010001201630	01	0100012	01630	115	0050	BOAZ CITY	BOAZ INTERMEDIATE SCH	2565939211	11 NEWT PARKER DRIVE	BOAZ	AL	35957	1276	11 NEWT PARKER DR	BOAZ	AL	35957	1276	1	1	000	32	34.213525	-86.161345	01095	MARSHALL COUNTY	0104	0104	2	N	2	2	PS	1	FN	2	PS	2	PS	2	PS	2	PS	-9.00	04	05	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	5	1	1	2	N	2	162	23	185	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	145	0	0	0	0	11	14	1	0	51	63	0	1	3	1	157	1	0	1	0	12	17	1	1	63	61	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	302	1	1	0	1	1	0	54	23	31	3	2	1	238	114	124	1	0	1	4	3	1	302
2011	010001201781	01	0100012	01781	115	0045	BOAZ CITY	BOAZ ELEM SCH	2565933481	362 COLLIER ST	BOAZ	AL	35957	3135	362 COLLIER ST	BOAZ	AL	35957	3135	1	1	000	32	34.206470	-86.178087	01095	MARSHALL COUNTY	0104	0104	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	36.00	PK	01	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	5	1	1	2	N	2	236	20	256	7	78	0	0	0	0	14	12	1	0	25	23	0	0	2	1	180	0	1	0	0	28	17	1	2	63	65	1	0	0	2	173	0	0	2	1	22	26	1	0	55	61	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	432	1	0	1	3	2	1	119	64	55	5	3	2	292	143	149	1	1	0	11	4	7	432
2011	010001300714	01	0100013	00714	205	0380	TRUSSVILLE CITY	HEWITT-TRUSSVILLE MIDDLE SCH	2052283700	301 PARKWAY DRIVE	TRUSSVILLE	AL	35173		301 PARKWAY DR	TRUSSVILLE	AL	35173		1	1	000	21	33.632660	-86.604519	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	63.67	06	09	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	6	2	N	2	N	2	101	17	118	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	343	0	0	4	5	0	1	11	17	148	152	0	0	4	1	332	0	0	3	2	1	3	16	15	147	140	0	0	2	3	362	0	2	5	5	2	1	31	19	161	134	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1037	2	0	2	24	12	12	8	3	5	109	58	51	882	456	426	0	0	0	12	7	5	1037
2011	010001301498	01	0100013	01498	205	0693	TRUSSVILLE CITY	PAINE INTERMEDIATE SCH	2052283300	7600 GADSDEN HIGHWAY	TRUSSVILLE	AL	35173		7600 GADSDEN HWY	TRUSSVILLE	AL	35173		1	1	000	41	33.649482	-86.566902	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	47.00	03	05	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	6	2	N	2	N	2	64	8	72	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	317	0	0	5	6	1	1	10	12	152	128	0	0	2	0	295	1	1	4	1	0	2	15	14	115	142	0	0	0	0	327	0	0	3	5	0	0	13	18	139	144	0	0	1	4	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	939	2	1	1	24	12	12	4	1	3	82	38	44	820	406	414	0	0	0	7	3	4	939
2011	010001301502	01	0100013	01502	205	0694	TRUSSVILLE CITY	PAINE PRIMARY SCH	2052283200	7500 GADSDEN HIGHWAY	TRUSSVILLE	AL	35173		7500 GADSDEN HWY	TRUSSVILLE	AL	35173		1	1	000	41	33.648819	-86.568066	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	58.00	KG	02	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	6	2	N	2	N	2	59	17	76	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	277	1	0	4	2	3	1	9	12	120	117	0	0	4	4	294	0	0	4	4	0	0	13	12	131	128	0	0	2	0	314	0	0	3	9	0	0	11	10	142	134	0	0	1	4	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	885	1	1	0	26	11	15	4	3	1	67	33	34	772	393	379	0	0	0	15	7	8	885
2011	010001301682	01	0100013	01682	205	0890	TRUSSVILLE CITY	HEWITT-TRUSSVILLE HIGH SCH	2052283500	5275 TRUSSVILLE-CLAY ROAD	TRUSSVILLE	AL	35173		5275 TRUSSVILLECLAY RD	TRUSSVILLE	AL	35173		1	1	000	41	33.655745	-86.593527	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	81.19	08	12	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	3	6	2	N	2	N	2	116	20	136	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	3	3	0	3	17	14	144	145	0	0	0	7	398	0	1	4	3	4	0	17	19	175	169	0	0	5	1	313	0	1	6	1	3	2	19	12	127	139	1	0	0	2	280	1	0	2	1	1	1	17	15	125	117	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1328	3	1	2	23	15	8	14	8	6	130	70	60	1142	572	570	1	1	0	15	5	10	1328
2011	010001502118	01	0100015	02118	602	3051	SAFETYNET ACADEMY	MONTGOMERY CO JAIL	2567735400	115 S PERRY STREET	MONTGMOMERY	AL	36104		115 SOUTH PERRY ST	MONTGMOMERY	AL	36104		4	1	000	12	32.375962	-86.307050	01101	MONTGOMERY COUNTY	0102	0102	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	-1.00	N	N	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	N	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2011	010001502121	01	0100015	02121	602	3025	SAFETYNET ACADEMY	SAFETY NET CROSSINGS	3342771334	1231 SUITE B PERRY HILL ROAD	MONTGMOMERY	AL	36109		1231	MONTGMOMERY	AL	36109		2	1	000	12	32.361662	-86.243600	01101	MONTGOMERY COUNTY	0102	0102	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010001502126	01	0100015	02126	602	3026	SAFETYNET ACADEMY	SAFETY NET VILLA	3342771334	1231 SUITE B PERRY HILL ROAD	MONTGMOMERY	AL	36109		1231	MONTGMOMERY	AL	36109		2	1	000	12	32.361662	-86.243600	01101	MONTGOMERY COUNTY	0102	0102	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010001502131	01	0100015	02131	602	3010	SAFETYNET ACADEMY	PERRY VARNER BOOT CAMP	2567735400	DALLAS COUNTY JAIL	SELMA	AL	36702		DALLAS COUNTY JAIL	SELMA	AL	36702		4	1	000	33	32.407400	-87.020900	01047	DALLAS COUNTY	0107	0107	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	-1.00	N	N	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	N	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
2011	010001601828	01	0100016	01828	606	1001	BRYCE ADOLESCENT SCHOOL	BRYCE ADOLESCENT SCH	2057590593	200 UNIVERSITY	TUSCALOOSA	AL	35401		200 UNIVERSITY	TUSCALOOSA	AL	35401		1	1	000	13	33.208071	-87.537362	01125	TUSCALOOSA COUNTY	0107	0107	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	05	12	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
